"Period","Region","Age.Range","Gender","Duration of Hospitalizations Mean","PM10 mean","PM10 max","O3 mean","O3 max","NOX as NO2 mean","NOX as NO2 max","NO mean","NO max","PM2.5 mean","PM2.5 max","CO mean","CO max","Hospitalizations_100000","Ambulatory_100000","Deaths_100000","Month","Season"
"2017-07-01","Centro","1","M",8.06896551724138,14.7262544802867,51,42.866935483871,126,14.0502242152466,81,2.21165919282511,32,7.04435483870968,29,121.341397849462,607,2.88678394226432,1.21786197564276,0.04510599909788,7,"1"
"2017-07-01","LVT","1","M",9.875,16.8452960038229,94.2,58.496151057804,154.4,23.1033993204664,411.8,5.58876870869532,155.09999999,8.59880095640767,33,182.326361341507,738,3.71428571428571,3.51428571428571,0.0285714285714286,7,"1"
"2017-07-01","Madeira","1","M",12.6666666666667,18.2886252009984,46.7,45.9459644284678,77.4,62.7927694366303,339.3,19.9533424250068,169.5,4.08943819931835,23.39999999,93.600272851296,602,5.51300478450058,0,0,7,"1"
"2017-07-01","Norte","1","M",13.74,11.5320798604381,50,38.2713414634146,141,47.0049874491186,490.6,15.7220828070859,218.5,NA,NA,315.262585034014,762,5.65351245452001,3.58242373355723,0,7,"1"
"2017-07-01","Algarve","5","M",88,19.2001344052419,67.2,50.365902961159,105.4,10.6479999959636,73.5,1.09527272687273,22,10.6691394647033,42,NA,NA,1.59502716103394,0.683583069014547,0.227861023004849,7,"1"
"2017-07-01","Centro","5","M",24.1,14.7262544802867,51,42.866935483871,126,14.0502242152466,81,2.21165919282511,32,7.04435483870968,29,121.341397849462,607,1.71402796571944,0.72169598556608,0.04510599909788,7,"1"
"2017-07-01","LVT","5","M",34.4615384615385,16.8452960038229,94.2,58.496151057804,154.4,23.1033993204664,411.8,5.58876870869532,155.09999999,8.59880095640767,33,182.326361341507,738,2.51428571428571,1.68571428571429,0.0285714285714286,7,"1"
"2017-07-01","Madeira","5","M",65,18.2886252009984,46.7,45.9459644284678,77.4,62.7927694366303,339.3,19.9533424250068,169.5,4.08943819931835,23.39999999,93.600272851296,602,4.33164661639331,0,0,7,"1"
"2017-07-01","Norte","5","M",48,11.5320798604381,50,38.2713414634146,141,47.0049874491186,490.6,15.7220828070859,218.5,NA,NA,315.262585034014,762,3.86230058774139,0.923593618807725,0.0559753708368318,7,"1"
"2017-07-01","Algarve","6","M",137,19.2001344052419,67.2,50.365902961159,105.4,10.6479999959636,73.5,1.09527272687273,22,10.6691394647033,42,NA,NA,3.19005432206788,0,0.455722046009698,7,"1"
"2017-07-01","Centro","6","M",68.7777777777778,14.7262544802867,51,42.866935483871,126,14.0502242152466,81,2.21165919282511,32,7.04435483870968,29,121.341397849462,607,3.47316193053676,0.85701398285972,0,7,"1"
"2017-07-01","LVT","6","M",154.357142857143,16.8452960038229,94.2,58.496151057804,154.4,23.1033993204664,411.8,5.58876870869532,155.09999999,8.59880095640767,33,182.326361341507,738,5.31428571428571,3.37142857142857,0.6,7,"1"
"2017-07-01","Madeira","6","M",113,18.2886252009984,46.7,45.9459644284678,77.4,62.7927694366303,339.3,19.9533424250068,169.5,4.08943819931835,23.39999999,93.600272851296,602,5.51300478450058,0,0,7,"1"
"2017-07-01","Norte","6","M",86.8666666666667,11.5320798604381,50,38.2713414634146,141,47.0049874491186,490.6,15.7220828070859,218.5,NA,NA,315.262585034014,762,5.40162328575427,0.895605933389309,0.251889168765743,7,"1"
"2017-07-01","Algarve","7","M",924,19.2001344052419,67.2,50.365902961159,105.4,10.6479999959636,73.5,1.09527272687273,22,10.6691394647033,42,NA,NA,16.1781326333443,0.455722046009698,4.78508148310183,7,"1"
"2017-07-01","Centro","7","M",536.8,14.7262544802867,51,42.866935483871,126,14.0502242152466,81,2.21165919282511,32,7.04435483870968,29,121.341397849462,607,21.8313035633739,0.58637798827244,4.19485791610284,7,"1"
"2017-07-01","LVT","7","M",555.928571428571,16.8452960038229,94.2,58.496151057804,154.4,23.1033993204664,411.8,5.58876870869532,155.09999999,8.59880095640767,33,182.326361341507,738,18.9428571428571,4.11428571428571,4.22857142857143,7,"1"
"2017-07-01","Madeira","7","M",634,18.2886252009984,46.7,45.9459644284678,77.4,62.7927694366303,339.3,19.9533424250068,169.5,4.08943819931835,23.39999999,93.600272851296,602,24.8085215302526,0,3.93786056035756,7,"1"
"2017-07-01","Norte","7","M",396.133333333333,11.5320798604381,50,38.2713414634146,141,47.0049874491186,490.6,15.7220828070859,218.5,NA,NA,315.262585034014,762,16.4287713406101,0.335852225020991,2.9946823397705,7,"1"
"2017-08-01","Algarve","1","F",11.5,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,2.05074920704364,1.36716613802909,0,8,"1"
"2017-08-01","Centro","1","F",5.21739130434783,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,1.39828597203428,1.48849797023004,0,8,"1"
"2017-08-01","LVT","1","F",7.74418604651163,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,2.6,2.6,0,8,"1"
"2017-08-01","Madeira","1","F",63.6666666666667,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,2.75650239225029,0,0,8,"1"
"2017-08-01","Norte","1","F",6.17073170731707,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,2.65883011474951,2.32297788972852,0,8,"1"
"2017-08-01","Algarve","5","F",25,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,1.13930511502424,0.455722046009698,0,8,"1"
"2017-08-01","Centro","5","F",27.875,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,1.62381596752368,0.40595399188092,0.04510599909788,8,"1"
"2017-08-01","LVT","5","F",29.7692307692308,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,1.88571428571429,0.657142857142857,0.0285714285714286,8,"1"
"2017-08-01","Madeira","5","F",40,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,3.15028844828605,0,0,8,"1"
"2017-08-01","Norte","5","F",17.6923076923077,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,1.48334732717604,0.727679820878813,0.0279876854184159,8,"1"
"2017-08-01","Algarve","6","F",150,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,2.96219329906304,0.455722046009698,0.455722046009698,8,"1"
"2017-08-01","Centro","6","F",47,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,2.57104194857916,0.13531799729364,0.04510599909788,8,"1"
"2017-08-01","LVT","6","F",79.5714285714286,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,3.4,1.42857142857143,0.142857142857143,8,"1"
"2017-08-01","Madeira","6","F",92,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,3.93786056035756,0,0.787572112071512,8,"1"
"2017-08-01","Norte","6","F",61.3076923076923,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,2.82675622726001,0.335852225020991,0.111950741673664,8,"1"
"2017-08-01","Algarve","7","F",1206,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,20.9632141164461,0.455722046009698,5.01294250610668,8,"1"
"2017-08-01","Centro","7","F",525,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,20.8389715832206,0.63148398737032,4.69102390617952,8,"1"
"2017-08-01","LVT","7","F",421.214285714286,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,14.8285714285714,2.08571428571429,3.4,8,"1"
"2017-08-01","Madeira","7","F",562,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,26.7774518104314,0,7.87572112071512,8,"1"
"2017-08-01","Norte","7","F",323,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,14.9174363280157,0.223901483347327,1.90316260845228,8,"1"
"2017-08-01","Algarve","1","M",12.5,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,2.50647125305334,2.50647125305334,0,8,"1"
"2017-08-01","Centro","1","M",8.18518518518519,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,2.39061795218764,1.48849797023004,0,8,"1"
"2017-08-01","LVT","1","M",11.0652173913043,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,3.22857142857143,2.68571428571429,0,8,"1"
"2017-08-01","Madeira","1","M",9,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,3.93786056035756,0,0,8,"1"
"2017-08-01","Norte","1","M",9.59183673469388,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,3.86230058774139,2.26700251889169,0,8,"1"
"2017-08-01","Algarve","5","M",61,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,2.05074920704364,0.227861023004849,0,8,"1"
"2017-08-01","Centro","5","M",25.5,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,1.98466396030672,0.54127198917456,0.09021199819576,8,"1"
"2017-08-01","LVT","5","M",38.7857142857143,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,2.45714285714286,1.45714285714286,0.0857142857142857,8,"1"
"2017-08-01","Madeira","5","M",47,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,3.15028844828605,0,0,8,"1"
"2017-08-01","Norte","5","M",29.5,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,2.23901483347327,0.699692135460397,0.0559753708368318,8,"1"
"2017-08-01","Algarve","6","M",204,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,5.01294250610668,0,1.13930511502424,8,"1"
"2017-08-01","Centro","6","M",108.375,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,4.10464591790708,0.4510599909788,0.27063599458728,8,"1"
"2017-08-01","LVT","6","M",140.071428571429,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,5.51428571428571,3.17142857142857,0.457142857142857,8,"1"
"2017-08-01","Madeira","6","M",207,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,8.66329323278663,0,0,8,"1"
"2017-08-01","Norte","6","M",101.6,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,5.48558634200952,0.699692135460397,0.167926112510495,8,"1"
"2017-08-01","Algarve","7","M",1092,20.894354835336,86,49.3353846113147,78.9,10.5151881682796,70,0.892741934919355,8.69999999,13.6981418911318,59,NA,NA,18.2288818403879,0,5.92438659812607,8,"1"
"2017-08-01","Centro","7","M",505.1,15.9716216216216,112,43.6879623402824,143,15.3727517985612,101,2.3556654676259,37,9.25373134328358,47,119.437935843794,744,21.6057735678845,0.63148398737032,5.14208389715832,8,"1"
"2017-08-01","LVT","7","M",554,18.1149104882064,85.59999999,60.9922321079262,183.5,23.5979458084062,385.69999999,5.19234924077659,177,9.320948231582,38.1,207.355393891057,1288.99999,18.7428571428571,3.2,4.48571428571429,8,"1"
"2017-08-01","Madeira","7","M",526,22.9166101661085,57.7,42.5730352263415,81.7,62.5483827454852,331,21.6640161693531,199.4,3.8538305056678,13.1,111.227762803234,635,22.0520191380023,0,2.75650239225029,8,"1"
"2017-08-01","Norte","7","M",420.533333333333,12.1269542286683,65,40.0555352575813,180,59.6478864111649,530.7,19.2757663728041,290.1,NA,NA,381.069892432796,2244,17.8281556115309,0.47579065211307,3.21858382311783,8,"1"
"2017-09-01","Algarve","1","F",4.75,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,1.59502716103394,2.73433227605819,0,9,"1"
"2017-09-01","Centro","1","F",6.88461538461539,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,2.21019395579612,1.127649977447,0,9,"1"
"2017-09-01","LVT","1","F",14.9795918367347,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,3.8,2.08571428571429,0,9,"1"
"2017-09-01","Madeira","1","F",34.6666666666667,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,3.93786056035756,0,0,9,"1"
"2017-09-01","Norte","1","F",8.96078431372549,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,5.37363560033585,2.49090400223901,0,9,"1"
"2017-09-01","Algarve","5","F",33,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,2.27861023004849,0.455722046009698,0,9,"1"
"2017-09-01","Centro","5","F",26.8181818181818,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,1.48849797023004,0.72169598556608,0.04510599909788,9,"1"
"2017-09-01","LVT","5","F",25.1428571428571,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,2.2,1.02857142857143,0,9,"1"
"2017-09-01","Madeira","5","F",16,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,1.96893028017878,0,0,9,"1"
"2017-09-01","Norte","5","F",19.4615384615385,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,1.81919955219703,0.671704450041982,0.0279876854184159,9,"1"
"2017-09-01","Algarve","6","F",112,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,2.96219329906304,0.227861023004849,0.455722046009698,9,"1"
"2017-09-01","Centro","6","F",37,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,1.93955796120884,0.4510599909788,0.09021199819576,9,"1"
"2017-09-01","LVT","6","F",87.1428571428571,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,3,1.45714285714286,0.228571428571429,9,"1"
"2017-09-01","Madeira","6","F",103,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,5.51300478450058,0,0.393786056035756,9,"1"
"2017-09-01","Norte","6","F",31.0666666666667,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,2.68681780016793,0.447802966694654,0.167926112510495,9,"1"
"2017-09-01","Algarve","7","F",1135,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,17.7731597943782,0,4.78508148310183,9,"1"
"2017-09-01","Centro","7","F",440.888888888889,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,17.7717636445647,0.18042399639152,3.11231393775372,9,"1"
"2017-09-01","LVT","7","F",414.142857142857,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,15.4571428571429,2.34285714285714,3.34285714285714,9,"1"
"2017-09-01","Madeira","7","F",696,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,29.5339542026817,0,7.0881490086436,9,"1"
"2017-09-01","Norte","7","F",288.266666666667,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,13.5740274279317,0.251889168765743,2.57486705849426,9,"1"
"2017-09-01","Algarve","1","M",20.5,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,4.32935943709213,1.36716613802909,0,9,"1"
"2017-09-01","Centro","1","M",7.63333333333333,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,3.382949932341,1.75913396481732,0,9,"1"
"2017-09-01","LVT","1","M",14.5102040816327,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,5.45714285714286,2.91428571428571,0,9,"1"
"2017-09-01","Madeira","1","M",7,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,1.96893028017878,0,0,9,"1"
"2017-09-01","Norte","1","M",15.2549019607843,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,6.24125384830675,2.88273159809684,0,9,"1"
"2017-09-01","Algarve","5","M",0,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,0,0.911444092019396,0,9,"1"
"2017-09-01","Centro","5","M",20.5,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,1.8042399639152,0.85701398285972,0.09021199819576,9,"1"
"2017-09-01","LVT","5","M",42.6428571428571,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,2.82857142857143,1.2,0,9,"1"
"2017-09-01","Madeira","5","M",37,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,3.15028844828605,0,0,9,"1"
"2017-09-01","Norte","5","M",36.8461538461538,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,2.63084242933109,0.727679820878813,0.0279876854184159,9,"1"
"2017-09-01","Algarve","6","M",115,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,3.41791534507273,0.227861023004849,0.455722046009698,9,"1"
"2017-09-01","Centro","6","M",73.6363636363636,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,3.92422192151556,0.63148398737032,0.18042399639152,9,"1"
"2017-09-01","LVT","6","M",134.285714285714,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,4.88571428571429,3.74285714285714,0.628571428571429,9,"1"
"2017-09-01","Madeira","6","M",133,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,4.72543267242907,0,0.393786056035756,9,"1"
"2017-09-01","Norte","6","M",127.2,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,5.96137699412259,0.895605933389309,0.391827595857823,9,"1"
"2017-09-01","Algarve","7","M",1173,18.6608333298611,58.29999999,61.1140226589094,124.7,12.3422005534819,88.9,1.06824512473538,23.6,9.54611940179104,28,NA,NA,17.5452987713734,0,5.92438659812607,9,"1"
"2017-09-01","Centro","7","M",580,15.3684710351377,130,38.5961401000715,135,20.3871117292536,114,3.88966156699119,64,9.26805555555556,43,149.987161198288,528,20.7036535859269,0.58637798827244,3.42805593143888,9,"1"
"2017-09-01","LVT","7","M",474.357142857143,17.7220560917211,80.09999999,58.0320476818876,148.59999999,30.804418023436,541,8.20937721579578,297.69999999,7.77108199654051,33.79999999,230.371002548558,1324.99999,16.4857142857143,4.31428571428571,3.94285714285714,9,"1"
"2017-09-01","Madeira","7","M",681,23.8364788694718,88.09999999,56.5763560463282,92.59999999,73.779665734415,403,25.5703342582312,200.09999999,4.18132866855245,24,212.629526462396,954,25.5960936423241,0,5.90679084053634,9,"1"
"2017-09-01","Norte","7","M",401.8,11.877793725651,54,32.4598432908913,118,65.3255833295958,720.5,22.4928333297208,394.19999999,NA,NA,445.881944402778,1202,16.4567590260285,0.699692135460397,3.10663308144416,9,"1"
"2017-10-01","Algarve","1","F",6.75,24.4014784910215,99.79999999,62.9329301035215,107,15.8124324288919,117.09999999,1.42027026910811,23.39999999,12.2476462188302,35,NA,NA,1.82288818403879,2.05074920704364,0,10,"3"
"2017-10-01","Centro","1","F",7.625,30.3282369804109,217,36.569680489463,187,34.2728494623656,388,7.11290322580645,164,22.2600382409178,132,266.826330490196,2265,2.75146594497068,1.84934596301308,0,10,"3"
"2017-10-01","LVT","1","F",13.9607843137255,32.8514910113774,142.19999999,48.8498595796958,188.69999999,66.0237105805101,1353.7,18.6780603072339,676.79999999,17.1104757302355,60,340.111228167282,2668,4.97142857142857,2.91428571428571,0.0571428571428571,10,"3"
"2017-10-01","Madeira","1","F",10.25,30.1795026847984,118.59999999,57.7375504674428,97.9,88.0238544435445,397.3,34.707008082628,249,5.22345429801747,18.8,258.853099690027,1206,4.72543267242907,0,0,10,"3"
"2017-10-01","Norte","1","F",13.9807692307692,16.8971543804616,190,29.9389204545455,157,109.540858940193,989.39999999,40.4217100042514,654.89999999,NA,NA,647.691127568455,3245,6.43716764623566,2.91071928351525,0,10,"3"
"2017-10-01","Algarve","5","F",58,24.4014784910215,99.79999999,62.9329301035215,107,15.8124324288919,117.09999999,1.42027026910811,23.39999999,12.2476462188302,35,NA,NA,1.59502716103394,0.911444092019396,0,10,"3"
"2017-10-01","Centro","5","F",22.7272727272727,30.3282369804109,217,36.569680489463,187,34.2728494623656,388,7.11290322580645,164,22.2600382409178,132,266.826330490196,2265,2.21019395579612,0.99233198015336,0,10,"3"
"2017-10-01","LVT","5","F",41.3571428571429,32.8514910113774,142.19999999,48.8498595796958,188.69999999,66.0237105805101,1353.7,18.6780603072339,676.79999999,17.1104757302355,60,340.111228167282,2668,2.88571428571429,0.971428571428571,0.0285714285714286,10,"3"
"2017-10-01","Madeira","5","F",40,30.1795026847984,118.59999999,57.7375504674428,97.9,88.0238544435445,397.3,34.707008082628,249,5.22345429801747,18.8,258.853099690027,1206,3.5440745043218,0,0,10,"3"
"2017-10-01","Norte","5","F",23.75,16.8971543804616,190,29.9389204545455,157,109.540858940193,989.39999999,40.4217100042514,654.89999999,NA,NA,647.691127568455,3245,2.57486705849426,1.34340890008396,0.0279876854184159,10,"3"
"2017-10-01","Algarve","6","F",132,24.4014784910215,99.79999999,62.9329301035215,107,15.8124324288919,117.09999999,1.42027026910811,23.39999999,12.2476462188302,35,NA,NA,4.55722046009698,0.455722046009698,0.455722046009698,10,"3"
"2017-10-01","Centro","6","F",63.2,30.3282369804109,217,36.569680489463,187,34.2728494623656,388,7.11290322580645,164,22.2600382409178,132,266.826330490196,2265,3.51826792963464,0.63148398737032,0.04510599909788,10,"3"
"2017-10-01","LVT","6","F",103.928571428571,32.8514910113774,142.19999999,48.8498595796958,188.69999999,66.0237105805101,1353.7,18.6780603072339,676.79999999,17.1104757302355,60,340.111228167282,2668,4.42857142857143,1.97142857142857,0.142857142857143,10,"3"
"2017-10-01","Madeira","6","F",64,30.1795026847984,118.59999999,57.7375504674428,97.9,88.0238544435445,397.3,34.707008082628,249,5.22345429801747,18.8,258.853099690027,1206,3.15028844828605,0,0,10,"3"
"2017-10-01","Norte","6","F",59.6,16.8971543804616,190,29.9389204545455,157,109.540858940193,989.39999999,40.4217100042514,654.89999999,NA,NA,647.691127568455,3245,3.89028827315981,0.811642877134061,0.167926112510495,10,"3"
"2017-10-01","Algarve","7","F",1276,24.4014784910215,99.79999999,62.9329301035215,107,15.8124324288919,117.09999999,1.42027026910811,23.39999999,12.2476462188302,35,NA,NA,20.0517700244267,0,4.78508148310183,10,"3"
"2017-10-01","Centro","7","F",484.818181818182,30.3282369804109,217,36.569680489463,187,34.2728494623656,388,7.11290322580645,164,22.2600382409178,132,266.826330490196,2265,24.0866035182679,0.4510599909788,3.92422192151556,10,"3"
"2017-10-01","LVT","7","F",528.928571428571,32.8514910113774,142.19999999,48.8498595796958,188.69999999,66.0237105805101,1353.7,18.6780603072339,676.79999999,17.1104757302355,60,340.111228167282,2668,20.8285714285714,2.4,4.6,10,"3"
"2017-10-01","Madeira","7","F",921,30.1795026847984,118.59999999,57.7375504674428,97.9,88.0238544435445,397.3,34.707008082628,249,5.22345429801747,18.8,258.853099690027,1206,33.0780287070035,0,6.69436295260785,10,"3"
"2017-10-01","Norte","7","F",393.666666666667,16.8971543804616,190,29.9389204545455,157,109.540858940193,989.39999999,40.4217100042514,654.89999999,NA,NA,647.691127568455,3245,19.6753428491464,0.251889168765743,3.63839910439407,10,"3"
"2017-10-01","Algarve","1","M",9.5,24.4014784910215,99.79999999,62.9329301035215,107,15.8124324288919,117.09999999,1.42027026910811,23.39999999,12.2476462188302,35,NA,NA,1.82288818403879,1.59502716103394,0,10,"3"
"2017-10-01","Centro","1","M",14.6,30.3282369804109,217,36.569680489463,187,34.2728494623656,388,7.11290322580645,164,22.2600382409178,132,266.826330490196,2265,4.19485791610284,2.21019395579612,0,10,"3"
"2017-10-01","LVT","1","M",21,32.8514910113774,142.19999999,48.8498595796958,188.69999999,66.0237105805101,1353.7,18.6780603072339,676.79999999,17.1104757302355,60,340.111228167282,2668,6.88571428571429,3.22857142857143,0.0285714285714286,10,"3"
"2017-10-01","Madeira","1","M",7.75,30.1795026847984,118.59999999,57.7375504674428,97.9,88.0238544435445,397.3,34.707008082628,249,5.22345429801747,18.8,258.853099690027,1206,3.15028844828605,0,0,10,"3"
